ID,Titulo,tiempos_inicio (segs.),tiempos_fin (segs.)
916.D40.AGN.LA.01,Organización del Congreso de Productividad y Bienestar Social. Parte 2.,110.581509,111.18
,,122.82,123.3
,,193.26,193.92
,,252.33,252.99
,,307.95,308.486631
,,336.72,337.26
201.CA.AGN.L2.04,Acto en la Sociedad Argentina de Escritores. Homenaje al Dr. Carlos Sanchez Viamonte al cumplir 70 años de vida. Parte 1.,237.69,238.41
,,1925.03,1925.51
182.CA.RA.L2.03,El Dr. Alberto Aseff formula declaraciones acerca de la actualidad actual del país. ,125.7,126.24
,,153.57,154.14
,,165.39,165.9
,,184.83,185.34
,,254.07,254.58
,,375.9,376.53
,,955.14,955.62
,,969.45,970.02
,,1157.94,1158.42
,,1190.88,1191.57
,,1202.03,1202.35987
,,1216.25,1216.67
,,1312.130322,1312.58
311.CA.AGN.L1.05,"Conferencia del Dr. Luis García Arias: ""Los tipos de conflictos en el área nuclear"". Parte 1.",949.87,950.5
267.CA.AGN.L1.01,Juan Carlos Pugliese (Ministro de Economia) hace uso de la palabra para referirse a diversos aspectos de la actuación económica-financiera.,959.901787,960.38
,,1794.32,1794.68
915.D40.AGN.LB.02,Organización del Congreso de Productividad y Bienestar Social. Parte 1.,40.11,40.74
,,111.15,111.63
,,136.32,137.04
281.CA.AGN.L2.02,"Entrevista al señor Eduardo Quiroga sobre la vida de : Facundo Quiroga, Domingo F. Sarmiento, Juan Manuel de Rosas e Hipólito Irigoyen, para el Archivo de la Palabra. Parte 1.",119.4,119.696404
,,421.98,422.43
783.D40.AGN.LA.01,"Visita del Presidente de Chile, General Ibañez del Campo, a la Argentina. Parte 1.",769.3,770.11
234.CA.AGN.L1.04,"Ciclo de Audiciones titulado ""Tribuna Oral"". Entrevista al Dr. Santiago Fassi.",253.11,253.62
,,425.19,425.76
,,477.93,478.41
,,585.6,586.11
,,696.56,697.011479
,,724.01,724.420955
,,760.52,761.06
,,769.25,769.79
,,788.63,789.08
225.CA.AGN.L2.03,"Ciclo de Audiciones titulado ""Tribuna Oral"". Entrevista a Carlos González. Parte 1.",255.48,255.84
,,268.71,269.13
198.CA.AGN.L1.03,Comida brindada en honor a Pedro E. Aramburu en La Boca. Parte 2.,222.87,223.44
,,969.42,969.93
,,1314.339854,1314.61
300.CA.AGN.L1.01,"Entrevista concedida por su Eminencia Reverendísimo, a una delegación de la ""Asociación San Isidro Tradicional""",601.56,602.19
,,614.126191,614.7
,,2780.97,2781.48
80.CA.AGN.L1.01,"Inauguración del Gasoducto ""Presidente Perón"" Parte 3.",227.58,228.45
,,250.92,251.64
233.CA.AGN.L2.02,"Ciclo de Audiciones titulado ""Tribuna Oral"". Entrevista a Dr. Agustín Rodríguez Araya.",918.84,919.53
,,928.8,929.46
299.CA.AGN.L1.03,Exposición del Dr. Víctor Chavarría Escobar sobre los cargos que desempeñó en la actividad nacional. ,69.42,70.05
,,489.06,489.78
,,877.169355,877.8
183.CA.RA.L1.05,El Sr. Papaleo Osvaldo presenta al nuevo Administrador Judicial de la empresa Proartel S.A. Don Carlos De Rosa. ,377.433662,377.790557
,,451.11,451.41
264.CA.AGN.L2.02,"Audición televisada: ""Revivir"", sobre el tema: ""Casa Cuna"". Parte 1.",150.18,150.72
,,182.16,182.7
,,203.07,203.64
193.CA.AGN.L1.01,"Conferencia pronunciada en el Teatro Gral. San Martín, salón ""Casacuberta""; sobre el tema ""Yin Yan y el problema de la maldad"". Parte 2",2236.231729,2236.62
,,2290.5,2291.07
,,2358.99,2359.38
,,2374.079648,2374.68
18.CA.AGN.L1.01,Mensaje al pueblo méxicano.,281.94,282.48
,,606.540123,607.4
,,684.08,685.13
358.CA.AGN.L1.03,"Conferencia de prensa del Dr. Jesús Romeo Gorria, Ministro de Trabajo de España. Parte 1.",245.58,245.94
,,304.68,305.1
,,581.43,581.79
298.CA.AGN.L2.01,"Mesa redonda, con la participación del Decano de la Facultad de Filosofía, Dr.José María Monner Sans, del Director del Departamento de Historia, Profesor Antonio Arocena y en carácter de principal colaborador, el catedrático mexicano profesor Manuel Pedro",407.431318,407.85
,,861.37,861.85
238.CA.AGN.L2.01,"Reportaje de mesa redonda a un grupo de dirigentes de la agrupación política Unión del Pueblo Argentino sobre el tema: ""Función de la mujer en la vida del comité"". Parte 2.",82.08,82.5
,,342.66,343.162383
,,413.19,413.73
,,433.83,434.28
,,528.15,528.87
,,565.83,566.55
,,621.09,621.42
,,839.28,839.82
238.CA.AGN.L1.01,"Entrevista al Dr. Oscar E. Alende en el programa ""Cuál es su solución"". Parte 2.",833.77,834.22
,,1203.73,1204.39
,,1224.89,1225.488816
359.CA.AGN.L2.03,"Clase dictada por Manuel Dannemann: ""La comunidad folklórica como elemento esencial del concepto de la ciencia folklórica y de su campo de estudio"", en el aula del Museo Etnográfico Argentino. Parte 1.",29.82,30.270676
,,81.542871,81.96
,,124.41,124.77
,,140.55,141.18
,,740.98,741.55
,,823.249199,823.66063
,,884.299258,884.8
111.CA.AGN.L1.01,Audiencia concendida a la delegación de la Fuerza Naval Antártica del año 1953-1954.,186.78,187.41
,,368.82,369.48
,,384.690674,385.44
,,429.69,430.23
,,549.69,550.35
,,577.980586,578.7
226.CA.AGN.L2.04,"Ciclo de Audiciones titulado ""Tribuna Oral"". Entrevista a Anselmo Marini.",99.92978,100.44
,,120.54,121.05
,,235.92,236.46
,,274.05,274.41
,,331.65,332.19
,,346.56,347.13
,,422.52,422.85
,,579.96,580.5
,,593.7,594.12
,,618.42,619.02
,,628.71,629.19
,,844.05,844.53
,,992.07,992.55
,,1043.19,1043.73
,,1177.26,1177.77
,,1218.69,1219.38
,,1222.140933,1222.62
,,1224.75,1225.29
,,1261.802014,1262.31
,,1294.86,1295.19
,,1331.49,1332.09
,,1418.43,1418.88
,,1496.702959,1497.45
110.CA.AGN.L1.01,Reunión de gobernadores de provincias. Parte 2.,238.5,239.07
,,554.37,555.06
,,627.95,628.49
,,721.700623,722.18
,,735.8,736.19
,,1849.07,1849.46
,,1935.92,1936.37
1075.D25.AGN.LA.01,"""Campaña por la prosperidad"". Audición especial de la Subsecretaría de Informaciones. Parte 13.",178.766455,179.4
283.CA.AGN.L2.01,Censo Indígena. Primera sesión. Parte 3.,399.63,400.099453
359.CA.AGN.L1.01,Reunión Extrarordinaria de Cardiología en el Hospital Escuela José de San Martín. Parte 2.,867.21,867.63
,,1327.52,1327.79
,,1349.75,1350.14
,,1594.201807,1594.88
,,1606.762754,1607.36
234.CA.AGN.L1.05,"Ciclo de Audiciones titulado ""Tribuna Oral"". Entrevista al Dr. Daniel Ignacio Parodi. Parte 1.",604.17,604.71
239.CA.AGN.L1.02,"Ciclo de Audiciones titulado ""Tribuna Oral"". Entrevista a Guillermo Fernandez Gil.",672.55,672.91
,,688.18,688.78
,,710.53,711.13
,,719.65,719.982908
,,889.96,890.71
,,1252.41,1252.8
260.CA.AGN.L1.03,"Conferencia ""Aspectos de la vieja ciudad de Buenos Aires, en la fotografía"". Parte 1",195.15,195.78
225.CA.AGN.L1.03,"Ciclo de Audiciones titulado ""Tribuna Oral"". Entrevista a Américo Gioldi.",722.49,722.88
,,941.264238,941.82
,,1060.710439,1061.190205
,,1073.7,1074.12
,,1161.81,1162.44
,,1665.25,1665.79
,,1698.16,1698.61
,,1757.74,1758.37
5.CA.AGN.L1.01,Apertura del período legislativo Perón 1948. Parte 5,1197.987305,1198.62
,,1523.46,1524.27
,,1560.96,1561.56
,,1562.82,1563.27
,,1894.6,1895.26
257.CA.AGN.L1.04,Acto efectuado en la Universidad Católica Santa Maria de los Buenos Aires con miembros de Delegaciones concurrentes al 4º Congreso de Academias de la Lengua Española realizado en la Academia Argentina de Letras.,378.31166,378.87
,,1092.22,1092.876367
97.CA.AGN.L1.02,Llegada de los monseñores Tato y Novoa a la Argentina tras el derrocamiento de Perón.,201.78,202.35
237.CA.AGN.L1.03,Entrevista al Dr. Carlos Humberto Perette en Canal 13 TV. Parte 1.,62.61,63.21
,,216.87,217.200542
,,448.71,449.34
,,486.66,487.1146
,,550.02,550.56
,,653.49,653.995942
,,681.54,682.14
,,745.77,746.34
,,1020.33,1020.93
,,1109.49,1110.0
,,1201.770352,1202.1
,,1208.16,1208.64
,,1252.01,1252.52
,,1317.71,1318.22
,,1338.53,1339.01
,,1345.883501,1346.42
,,1389.23,1389.86
,,1399.61,1400.09
,,1419.32,1419.77
,,1455.47,1456.1
184.CA.RA.L2.03,El Gobernador Bittel formula declaraciones durante la reunión multipartidaria. ,114.0,114.63
6.CA.AGN.L1.01,Apertura del período legislativo Perón 1948.Parte 6,102.48,103.44
,,125.07,125.58
,,285.99,286.5
,,324.086602,324.81
,,459.0,459.533262
766.D40.AGN.LA.01,Exposición del Primer Plan Quinquenal. Parte 13.,177.3,177.87
984.D40.AGN.LA.01,Palabras del Juan Perón en la reunión de gobernadores para tratar el racionamiento de la carne.,199.854448,200.25
,,314.314307,314.711338
,,349.53,350.01
,,378.84,379.26
,,420.73667,421.17
,,658.52,658.881238
,,728.54,728.9
,,731.820063,732.2
,,760.340996,760.7
,,773.208989,773.72
,,860.75,861.29
,,922.52,922.925674
,,930.920938,931.34
,,963.05,963.457314
,,990.320029,990.89
,,1002.41,1003.01
,,1019.96,1020.287305
74.CA.AGN.L1.01,Acto de homenaje al General Juan D. Perón organizado por la Unión Ferroviaria en el Teatro Colón. Parte 4.,304.11,304.68
,,321.87,322.47
,,1503.66,1504.56
305.CA.AGN.L1.01,"Sesión especial en la Academia Nacional de la Historia para recibir al Secretario perpetuo de la Real Academia de la Historia de España, Contralmirante Julio F. Guillem y Tato y conferencia de Ernesto J. Fitte.",13.02,13.86
,,89.49,90.12
178.CA.AGN.L1.02,Reportaje Político desde el recinto de la Cámara de Diputados de la Nación. Año 1961. Parte 1,221.64,221.91
,,345.57,346.14
,,497.28,497.67
,,552.96,553.38
,,781.68,782.43
,,854.737324,855.33
,,1051.26,1051.89
,,1058.25,1058.64
,,1137.959473,1138.53
,,1485.22,1485.85
,,1791.1,1791.52
,,1802.29,1802.708184
,,1973.14,1973.65
,,2390.889941,2391.22
218.CA.AGN.L1.02,Homenaje al Dr. Arturo Capdevila en la Academia Nacional de la Historia. Parte 1.,285.119766,285.84
,,2807.88,2808.48
195.CA.AGN.L1.04,"Palabras pronunciadas por el representante del Partido Laborista, al cierre de la campaña electoral con motivo de los comicios del 18/03/1962.",72.51,73.23
,,87.15,87.659612
287.CA.AGN.L1.02,Entrevista a Alberto Ghisalberti en su visita al Archivo General de la Nación.,145.14,145.44
104.CA.AGN.L1.02,Discurso de Juan Perón ante funcionarios del Banco Nación. Parte 1.,202.86,203.49
,,344.43,344.88
,,384.06,384.54
,,409.35,409.8
,,515.4,515.97
,,594.99,595.62
,,602.06,602.54
,,616.25,616.67
,,683.66,684.08
,,783.92,784.37
,,827.36,828.02
,,836.878687,837.47
,,976.64,977.06
,,1000.255039,1000.85
,,1087.82,1088.09501
,,1117.61,1118.06
,,1154.15,1154.510762
,,1162.88,1163.21
,,1209.02,1209.53
,,1264.07,1264.67
,,1269.68,1270.13
,,1304.000725,1304.69
,,1328.15,1328.508916
,,1466.69,1467.08
,,1525.251172,1525.878594
320.CA.AGN.L1.02,"Reportaje al Doctor Christiaan Barnard del Canal 13 sobre trasplante de corazón, a raíz de su visita a la Argentina. Parte 1.",879.62,880.008477
,,1215.95,1216.478928
241.CA.AGN.L2.01,"Conferencia del Dr. Ramón Castro Esteves en el acto de su incorporación como miembro de número en la Academia nacional de la Historia: ""Panorama Histórico de las Comunicaciones Argentinas"". Parte 2.",708.52,709.12
540.CA.AGN.L1.01,3° Congreso de la Organización Iberoamericana de Seguridad Social. Acto de Clausura. Parte 1.,1842.87,1843.59
,,2721.76,2722.24
,,2796.37,2797.03
,,2877.4,2877.94
,,2892.85,2893.39
,,3108.377026,3108.86
,,3753.2,3753.65
,,3767.15,3767.69
,,4065.05,4065.65
,,4137.799766,4138.31
,,4365.05,4365.71
,,4405.85,4406.51
187.CA.AGN.L1.01,Discurso de Arturo Frondizi para referirse al significado del autoabastecimiento del petróleo y su incidencia en la recuperación de la economía nacional.,583.26,583.71
,,919.41,920.1
264.CA.AGN.L2.01,"Audición televisada titulada: ""Revivir"", dirigida por Carlos D´Agostino, sobre el tema: ""La vida Antonio Cunill Cabanellas""",375.36,375.711504
,,389.13,389.73
,,949.84,950.2
,,1179.67,1180.27
,,1526.6,1526.9
,,2147.9,2148.26
,,3180.17,3180.65
1019.D25.AGN.LA.01,"""Mensaje de lealtad a la juventud argentina"". Interpretado por el actor Enrique Muiño.",154.2,154.89
825.D25.AGN.LB.01,Visita del Presidente Juan D. Perón a la ciudad de Lobos. Parte 4.,236.656304,237.33
,,240.93167,241.71
989.D40.AGN.LB.02,Conferencia de Angel G. Borlenghi en reunión de gobernadores. Parte 1.,29.22,29.73
,,159.36,159.691025
,,166.59,167.01
221.CA.AGN.L1.10,"Discurso de Bernardo Duggan luego de haber realizado en el hidroavión ""Buenos Aries"" el Raid: Nueva York-Buenos Aires.",17.581904,18.27
794.D40.AGN.LA.01,Visita del Presidente de la Nación Juan D. Perón a Santiago del Estero. Parte 1.,664.76,665.359751
257.CA.AGN.L1.02,Entrevista al Dr. Oscar Alende (U.C.R.I.),484.32,484.673906
,,524.67,525.15
200.CA.AGN.L1.04,Ciclo de Iniciación en el Folclore Artístico Argentino. Fondo Nacional de las Artes. Parte 1.,171.03,171.69
,,849.12,849.6
,,911.82,912.15
1010.D25.AGN.LB.01,"""Mensaje a la bandera"". Interpretado por Jorge Lanza. Autor: Roberto Valenti.  Parte 2.",96.39,97.05
,,97.74,98.31
1053.D40.AGN.LB.02,"Palabras del Presidente de Facto de la Nación General Pedro E. Aramburu visita a la Ciudad de Paraná, Entre Ríos",374.61,375.21
1173.D25.AGN.LB.01,Audición especial de la Subsecretaría de Informaciones por la celebración del Primero de Mayo. Parte 15.,38.4,39.18
752.D40.AGN.LA.01,Apertura del Año Legislativo de 1953. Parte 9.,369.12,369.658271
228.CA.AGN.L2.03,"Ciclo de Audiciones titulado ""Tribuna Oral"". Entrevista al Ingeniero Justiniano Allende Posse. Parte 1.",934.4,934.88
239.CA.AGN.L2.01,"Ciclo de Audiciones titulado ""Tribuna Oral"". Entrevista al Dr. Salomón Leiman. Parte 2.",554.31,554.91
,,742.32,742.92
265.CA.AGN.L1.01,"Audición televisada: ""Revivir"", sobre el tema: ""Casa Cuna"". Parte 2.",375.84,376.47
,,401.13,401.67
,,1205.94,1206.58541
230.CA.AGN.L2.02,"Ciclo de Audiciones titulado ""Tribuna Oral"". Entrevista a Francisco Manrique.",77.011128,77.46
291.CA.AGN.L2.05,El Dr. Alfredo Palacios realiza una ponencia. La acción socialista en el  Congreso Nacional (fragmento).,31.26,31.966868
73.CA.AGN.L1.01,Acto de homenaje al General Juan D. Perón organizado por la Unión Ferroviaria en el Teatro Colón. Parte 3.,1618.93,1619.438828
,,1715.35,1715.86
868.D25.AGN.LA.01,"Mensaje radiotelefónico del Presidente Juan D. Perón con motivo de celebrarse el ""Día del Trabajador Vitivinícola"". Parte 1.",208.0598,208.32
320.CA.AGN.L1.01,Homenaje de la Sociedad de Cardiología al cardiocirujano Dr. Christiaan Barnard realizado en la Facultad de Ciencias Médicas de Buenos Aires. Parte 2.,120.81,121.38
,,181.275967,181.68
,,1415.53,1415.98
830.D30.AGN.LA.01,Mensaje del Presidente Juan D. Perón en el Día Universal del Ahorro.,462.600469,462.9
,,499.23,499.74
798.D40.AGN.LB.01,Discurso del Presidente Juan D. Perón con motivo de su visita a Córdoba. Parte 2.,428.76,429.528955
194.CA.AGN.L1.04,Ciclo de Audiciones: El Gobierno dialoga con el pueblo. (Arturo Frondizi),462.453105,463.02
,,757.45,758.26
,,1121.71,1122.1
183.CA.AGN.L2.05,Entrevista a Amalia Muñiz de Viale,42.27,42.9
790.D40.AGN.LA.01,Discurso del Presidente Juan D. Perón impartiendo normas pedagógicas a los docentes de todo el país con motivo del Segundo Plan Quinquenal. Parte 3.,186.3,187.05
,,306.6,307.38
,,312.39,313.02
,,344.46,345.15
,,438.84,439.41
,,522.93,523.640098
,,649.22,649.88
,,663.59,664.159875
340.CA.AGN.L2.01,"Conferencia del Dr. Marius Barnard en la Universidad del Salvador: ""Trasplante de Corazón"". Parte 3.",326.25,326.607773
,,337.11,337.53
,,385.86,386.25
,,626.77,627.4
,,815.77,816.37
,,904.24,904.66
,,1098.43,1098.782705
235.CA.AGN.L1.04,"Ciclo de Audiciones titulado ""Tribuna Oral"". Entrevista al Dr. Jorge J. Beiro Díaz y luego al Dr. ",984.22,984.82
,,1063.600439,1063.96
,,1261.88,1262.21
,,1300.34,1301.12
,,1310.148315,1310.66
,,1495.97,1496.36
183.CA.AGN.L2.01,"Conferencia pronunciada en el Museo Mitre, sobre el tema: ""La batalla de Pavón"". Parte 3",56.58,57.3
184.CA.RA.L1.01,El Sr. Osvaldo Papaleo formula un análisis de la Argentina actual. ,992.396807,992.73
,,1018.079736,1018.77
,,1028.64,1028.94
,,1041.87,1042.2
,,1059.21,1059.57
,,1099.5,1099.861172
769.D40.AGN.LA.01,Exposición del Primer Plan Quinquenal. Parte 18.,544.17,544.62
1071.D25.AGN.LA.01,"""Campaña por la prosperidad"". Audición especial de la Subsecretaría de Informaciones. Parte 5.",3.78,4.32
1002.D25.AGN.LA.01,"""Mensaje a la maestra"". Interpretado por Jorge Lanza. Autor: Roberto Valenti.",56.13,56.91
,,122.31,123.09
100.CA.AGN.L1.01,Audiencia de Juan D. Perón en el Gremio de Papeleros.,63.39,63.69
,,105.12,105.45
,,117.089744,117.6
,,161.7,162.09
,,236.01,236.34
,,298.92,299.34
,,359.73,360.06
,,624.6,625.08
,,677.58,678.21
,,816.27,816.75
,,835.350469,835.89
,,927.723721,928.29
,,933.69,934.2
,,1129.32,1129.89
,,1520.41,1521.19
,,1533.43,1533.88
,,1559.86,1560.49
,,1623.37,1623.88
,,1669.119033,1669.45
,,1765.12,1765.688008
,,1822.5,1823.28
,,1824.57,1825.111055
,,1838.1,1838.43
,,1866.12,1866.57
880.D40.AGN.LB.01,"Palabras del Presidente Juan D. Perón con motivo de inaugurarse el hogar - escuela ""Evita"" de la Fundación Eva Perón. Parte 5.",239.94,240.45
,,331.83,332.437559
,,364.2,364.95
,,483.87,484.306992
,,507.368145,507.963047
,,677.68,678.261074
,,1020.07,1020.76
274.CA.AGN.L2.02,"Mesa Redonda con Alicia Moreau de Justo, Carlos Sánchez Viamonte y Víctor García Costa, se refiere a la vida y obra de Alfredo Palacios. Televisada por TV Canal 7",322.92,323.4
,,924.39,924.9
,,947.16,947.606016
,,1031.01,1031.49
,,1033.26,1033.559795
,,1291.01052,1291.61
310.CA.AGN.L1.02,"Homenaje rendido por la Academia Nacional de la Historia al Arzobispo de Santa Fe, Dr. Nicolás Fassolino, con motivo de su reciente promoción al grado de Cardenal.",186.692417,187.56
,,673.0,673.51
,,675.31,675.85
,,884.68,885.22
,,1138.51,1139.14
,,1178.86,1179.52
,,1285.419846,1285.96
,,1321.33,1321.72
,,1550.89,1551.52
,,1570.33,1570.78
,,1709.38,1709.98
249.D25.AGN.LA.01,"Palabras de José G. Espejo clausurando el ciclo de audiciones en celebración del ""Día de la Lealtad"". Parte 1.",149.549751,150.39
248.CA.AGN.L2.03,"Palabras pronunciadas por el Ministro de Relaciones Exteriores Dr Miguel Ángel Zavala Ortíz  para dirigirse a todo el país sobre el tema: ""Soberanía Nacional"". ",70.5,71.068777
,,353.73,354.3
348.CA.AGN.L1.01,"Sesión pública en la Academia Nacional de Derecho y Ciencias Sociales, en memoria de su ex Presidente, el Dr. Clodomiro Zavalis, y entrega del premio ""Dr. Clodomiro Zavalis"", al Dr. Francisco D´Albora por su trabajo. Parte 2.",562.89,563.46
,,1019.13,1019.73
,,1310.600249,1311.11
,,2181.45,2182.14
,,2210.937305,2211.51
,,2256.151055,2256.78
,,2476.28,2476.91
988.D40.AGN.LA.01,Conferencia del Presidente Juan D. Perón a los Convencionales. Parte 3.,614.12,614.75
,,782.93,783.41
,,913.19,913.73
,,946.43,946.97
796.D40.AGN.LA.01,Clausura del Primer Congreso de Historia Argentina efectuado en el Teatro 25 de Mayo de Santiago del Estero. Parte 2.,655.19,655.94
197.CA.AGN.L2.02,Entrevista a César Carugo.,52.02,52.74
265.CA.AGN.L1.02,"Audición televisada: ""Revivir"", sobre el tema: ""Mercado de Abasto"".",37.53,38.01
,,767.76,768.117993
,,879.33,879.72
,,1514.75,1515.106426
,,1744.34,1744.82
,,2366.21,2366.713496
,,2387.93,2388.41
189.CA.AGN.L1.02,Entrega de los premios nacionales del trienio 1958-1960. Parte 3,509.823164,510.18
,,764.28,764.82
,,862.74,863.28
538.CA.AGN.L1.01,3° Congreso de la Organización Iberoamericana de Seguridad Social. Reunión del Comité Permanente de la OISS. Parte 1.,133.56,134.22
,,505.921348,506.43
,,871.95,872.46
,,1153.2,1153.86
,,1908.63,1909.14
,,1943.37,1943.850103
,,1944.808345,1945.2
,,2275.5,2275.89
,,3207.61,3208.090293
,,3229.75,3230.32
,,3466.21,3466.9
,,3505.12,3505.57
,,3513.94,3514.33
,,3553.51,3553.99
,,3697.864255,3698.28
,,3935.94,3936.360615
,,4672.11,4672.59
,,4847.19,4847.7
,,4915.21,4915.78
237.CA.AGN.L2.03,"Entrevista al Dr. Oscar E. Alende en el programa ""Cuál es su solución"". Parte 1.",886.36,886.93
,,896.23,896.8
,,903.91,904.63
,,925.87,926.35
,,1182.52,1182.82
224.CA.AGN.L2.01,"Ciclo de Audiciones titulado ""Tribuna Oral"". Entrevista a Teodoro Marco. Parte 2.",213.33,214.02
831.D30.AGN.LA.01,Entrega de premios a los ganadores de las competencias infantiles organizadas por la Fundación Eva Perón. Parte 1.,405.39,406.14
